set_id,set_name,card_id,local_id,name,types,hp,stage,rarity,artist,image
sm8,Lost Thunder,sm8-68,68,Mareanie,,,,,,https://assets.tcgdex.net/en/sm/sm8/68
sm8,Lost Thunder,sm8-69,69,Toxapex,,,,,,https://assets.tcgdex.net/en/sm/sm8/69
sm8,Lost Thunder,sm8-70,70,Bruxish,,,,,,https://assets.tcgdex.net/en/sm/sm8/70
sm8,Lost Thunder,sm8-71,71,Electabuzz,,,,,,https://assets.tcgdex.net/en/sm/sm8/71
sm8,Lost Thunder,sm8-72,72,Electivire,,,,,,https://assets.tcgdex.net/en/sm/sm8/72
sm8,Lost Thunder,sm8-73,73,Chinchou,,,,,,https://assets.tcgdex.net/en/sm/sm8/73
sm8,Lost Thunder,sm8-74,74,Lanturn,,,,,,https://assets.tcgdex.net/en/sm/sm8/74
sm8,Lost Thunder,sm8-75,75,Mareep,,,,,,https://assets.tcgdex.net/en/sm/sm8/75
sm8,Lost Thunder,sm8-76,76,Mareep,,,,,,https://assets.tcgdex.net/en/sm/sm8/76
sm8,Lost Thunder,sm8-77,77,Flaaffy,,,,,,https://assets.tcgdex.net/en/sm/sm8/77
sm8,Lost Thunder,sm8-78,78,Ampharos,,,,,,https://assets.tcgdex.net/en/sm/sm8/78
sm8,Lost Thunder,sm8-79,79,Raikou,,,,,,https://assets.tcgdex.net/en/sm/sm8/79
sm8,Lost Thunder,sm8-80,80,Pachirisu,,,,,,https://assets.tcgdex.net/en/sm/sm8/80
sm8,Lost Thunder,sm8-81,81,Blitzle,,,,,,https://assets.tcgdex.net/en/sm/sm8/81
sm8,Lost Thunder,sm8-82,82,Zebstrika,,,,,,https://assets.tcgdex.net/en/sm/sm8/82
sm8,Lost Thunder,sm8-83,83,Stunfisk,,,,,,https://assets.tcgdex.net/en/sm/sm8/83
sm8,Lost Thunder,sm8-84,84,Dedenne,,,,,,https://assets.tcgdex.net/en/sm/sm8/84
sm8,Lost Thunder,sm8-85,85,Tapu Koko,,,,,,https://assets.tcgdex.net/en/sm/sm8/85
sm8,Lost Thunder,sm8-86,86,Zeraora GX,,,,,,https://assets.tcgdex.net/en/sm/sm8/86
sm8,Lost Thunder,sm8-87,87,Natu,,,,,,https://assets.tcgdex.net/en/sm/sm8/87
sm8,Lost Thunder,sm8-88,88,Xatu,,,,,,https://assets.tcgdex.net/en/sm/sm8/88
sm8,Lost Thunder,sm8-89,89,Espeon,,,,,,https://assets.tcgdex.net/en/sm/sm8/89
sm8,Lost Thunder,sm8-90,90,Unown,,,,,,https://assets.tcgdex.net/en/sm/sm8/90
sm8,Lost Thunder,sm8-91,91,Unown,,,,,,https://assets.tcgdex.net/en/sm/sm8/91
sm8,Lost Thunder,sm8-92,92,Unown,,,,,,https://assets.tcgdex.net/en/sm/sm8/92
sm8,Lost Thunder,sm8-93,93,Wobbuffet,,,,,,https://assets.tcgdex.net/en/sm/sm8/93
sm8,Lost Thunder,sm8-94,94,Girafarig,,,,,,https://assets.tcgdex.net/en/sm/sm8/94
sm8,Lost Thunder,sm8-95,95,Shedinja,,,,,,https://assets.tcgdex.net/en/sm/sm8/95
sm8,Lost Thunder,sm8-96,96,Sableye,,,,,,https://assets.tcgdex.net/en/sm/sm8/96
sm8,Lost Thunder,sm8-97,97,Giratina,,,,,,https://assets.tcgdex.net/en/sm/sm8/97
sm8,Lost Thunder,sm8-98,98,Sigilyph GX,,,,,,https://assets.tcgdex.net/en/sm/sm8/98
sm8,Lost Thunder,sm8-99,99,Yamask,,,,,,https://assets.tcgdex.net/en/sm/sm8/99
sm8,Lost Thunder,sm8-100,100,Cofagrigus,,,,,,https://assets.tcgdex.net/en/sm/sm8/100
sm8,Lost Thunder,sm8-101,101,Litwick,,,,,,https://assets.tcgdex.net/en/sm/sm8/101
sm8,Lost Thunder,sm8-102,102,Lampent,,,,,,https://assets.tcgdex.net/en/sm/sm8/102
sm8,Lost Thunder,sm8-103,103,Chandelure,,,,,,https://assets.tcgdex.net/en/sm/sm8/103
sm8,Lost Thunder,sm8-104,104,Meloetta,,,,,,https://assets.tcgdex.net/en/sm/sm8/104
sm8,Lost Thunder,sm8-105,105,Mareanie,,,,,,https://assets.tcgdex.net/en/sm/sm8/105
sm8,Lost Thunder,sm8-106,106,Nihilego,,,,,,https://assets.tcgdex.net/en/sm/sm8/106
sm8,Lost Thunder,sm8-107,107,Poipole,,,,,,https://assets.tcgdex.net/en/sm/sm8/107
sm8,Lost Thunder,sm8-108,108,Naganadel,,,,,,https://assets.tcgdex.net/en/sm/sm8/108
sm8,Lost Thunder,sm8-109,109,Onix,,,,,,https://assets.tcgdex.net/en/sm/sm8/109
sm8,Lost Thunder,sm8-110,110,Sudowoodo,,,,,,https://assets.tcgdex.net/en/sm/sm8/110
sm8,Lost Thunder,sm8-111,111,Phanpy,,,,,,https://assets.tcgdex.net/en/sm/sm8/111
sm8,Lost Thunder,sm8-112,112,Donphan,,,,,,https://assets.tcgdex.net/en/sm/sm8/112
sm8,Lost Thunder,sm8-113,113,Hitmontop,,,,,,https://assets.tcgdex.net/en/sm/sm8/113
sm8,Lost Thunder,sm8-114,114,Larvitar,,,,,,https://assets.tcgdex.net/en/sm/sm8/114
sm8,Lost Thunder,sm8-115,115,Larvitar,,,,,,https://assets.tcgdex.net/en/sm/sm8/115
sm8,Lost Thunder,sm8-116,116,Pupitar,,,,,,https://assets.tcgdex.net/en/sm/sm8/116
sm8,Lost Thunder,sm8-117,117,Carbink,,,,,,https://assets.tcgdex.net/en/sm/sm8/117
sm8,Lost Thunder,sm8-118,118,Alolan Meowth,,,,,,https://assets.tcgdex.net/en/sm/sm8/118
sm8,Lost Thunder,sm8-119,119,Alolan Persian,,,,,,https://assets.tcgdex.net/en/sm/sm8/119
sm8,Lost Thunder,sm8-120,120,Umbreon,,,,,,https://assets.tcgdex.net/en/sm/sm8/120
sm8,Lost Thunder,sm8-121,121,Tyranitar GX,,,,,,https://assets.tcgdex.net/en/sm/sm8/121
sm8,Lost Thunder,sm8-122,122,Alolan Diglett,,,,,,https://assets.tcgdex.net/en/sm/sm8/122
sm8,Lost Thunder,sm8-123,123,Alolan Dugtrio,,,,,,https://assets.tcgdex.net/en/sm/sm8/123
sm8,Lost Thunder,sm8-124,124,Forretress,,,,,,https://assets.tcgdex.net/en/sm/sm8/124
sm8,Lost Thunder,sm8-125,125,Steelix,,,,,,https://assets.tcgdex.net/en/sm/sm8/125
sm8,Lost Thunder,sm8-126,126,Scizor,,,,,,https://assets.tcgdex.net/en/sm/sm8/126
sm8,Lost Thunder,sm8-127,127,Dialga,,,,,,https://assets.tcgdex.net/en/sm/sm8/127
sm8,Lost Thunder,sm8-128,128,Durant,,,,,,https://assets.tcgdex.net/en/sm/sm8/128
sm8,Lost Thunder,sm8-129,129,Cobalion,,,,,,https://assets.tcgdex.net/en/sm/sm8/129
sm8,Lost Thunder,sm8-130,130,Genesect GX,,,,,,https://assets.tcgdex.net/en/sm/sm8/130
sm8,Lost Thunder,sm8-131,131,Magearna,,,,,,https://assets.tcgdex.net/en/sm/sm8/131
sm8,Lost Thunder,sm8-132,132,Alolan Ninetales GX,,,,,,https://assets.tcgdex.net/en/sm/sm8/132
sm8,Lost Thunder,sm8-133,133,Jigglypuff,,,,,,https://assets.tcgdex.net/en/sm/sm8/133
sm8,Lost Thunder,sm8-134,134,Wigglytuff,,,,,,https://assets.tcgdex.net/en/sm/sm8/134
sm8,Lost Thunder,sm8-135,135,Marill,,,,,,https://assets.tcgdex.net/en/sm/sm8/135
sm8,Lost Thunder,sm8-136,136,Azumarill,,,,,,https://assets.tcgdex.net/en/sm/sm8/136
sm8,Lost Thunder,sm8-137,137,Snubbull,,,,,,https://assets.tcgdex.net/en/sm/sm8/137
sm8,Lost Thunder,sm8-138,138,Granbull,,,,,,https://assets.tcgdex.net/en/sm/sm8/138
sm8,Lost Thunder,sm8-139,139,Ralts,,,,,,https://assets.tcgdex.net/en/sm/sm8/139
sm8,Lost Thunder,sm8-140,140,Kirlia,,,,,,https://assets.tcgdex.net/en/sm/sm8/140
sm8,Lost Thunder,sm8-141,141,Gardevoir,,,,,,https://assets.tcgdex.net/en/sm/sm8/141
sm8,Lost Thunder,sm8-142,142,Dedenne,,,,,,https://assets.tcgdex.net/en/sm/sm8/142
sm8,Lost Thunder,sm8-143,143,Carbink,,,,,,https://assets.tcgdex.net/en/sm/sm8/143
sm8,Lost Thunder,sm8-144,144,Xerneas ◇,,,,,,https://assets.tcgdex.net/en/sm/sm8/144
sm8,Lost Thunder,sm8-145,145,Cutiefly,,,,,,https://assets.tcgdex.net/en/sm/sm8/145
sm8,Lost Thunder,sm8-146,146,Ribombee,,,,,,https://assets.tcgdex.net/en/sm/sm8/146
sm8,Lost Thunder,sm8-147,147,Morelull,,,,,,https://assets.tcgdex.net/en/sm/sm8/147
sm8,Lost Thunder,sm8-148,148,Shiinotic,,,,,,https://assets.tcgdex.net/en/sm/sm8/148
sm8,Lost Thunder,sm8-149,149,Mimikyu GX,,,,,,https://assets.tcgdex.net/en/sm/sm8/149
sm8,Lost Thunder,sm8-150,150,Tapu Lele,,,,,,https://assets.tcgdex.net/en/sm/sm8/150
sm8,Lost Thunder,sm8-151,151,Tapu Fini,,,,,,https://assets.tcgdex.net/en/sm/sm8/151
sm8,Lost Thunder,sm8-152,152,Chansey,,,,,,https://assets.tcgdex.net/en/sm/sm8/152
sm8,Lost Thunder,sm8-153,153,Blissey,,,,,,https://assets.tcgdex.net/en/sm/sm8/153
sm8,Lost Thunder,sm8-154,154,Ditto ◇,,,,,,https://assets.tcgdex.net/en/sm/sm8/154
sm8,Lost Thunder,sm8-155,155,Eevee,,,,,,https://assets.tcgdex.net/en/sm/sm8/155
sm8,Lost Thunder,sm8-156,156,Stantler,,,,,,https://assets.tcgdex.net/en/sm/sm8/156
sm8,Lost Thunder,sm8-157,157,Smeargle,,,,,,https://assets.tcgdex.net/en/sm/sm8/157
sm8,Lost Thunder,sm8-158,158,Miltank,,,,,,https://assets.tcgdex.net/en/sm/sm8/158
sm8,Lost Thunder,sm8-159,159,Lugia GX,,,,,,https://assets.tcgdex.net/en/sm/sm8/159
sm8,Lost Thunder,sm8-160,160,Ho-Oh,,,,,,https://assets.tcgdex.net/en/sm/sm8/160
sm8,Lost Thunder,sm8-161,161,Kecleon,,,,,,https://assets.tcgdex.net/en/sm/sm8/161
sm8,Lost Thunder,sm8-162,162,Kecleon,,,,,,https://assets.tcgdex.net/en/sm/sm8/162
sm8,Lost Thunder,sm8-163,163,Pikipek,,,,,,https://assets.tcgdex.net/en/sm/sm8/163
sm8,Lost Thunder,sm8-164,164,Pikipek,,,,,,https://assets.tcgdex.net/en/sm/sm8/164
sm8,Lost Thunder,sm8-165,165,Trumbeak,,,,,,https://assets.tcgdex.net/en/sm/sm8/165
sm8,Lost Thunder,sm8-166,166,Toucannon,,,,,,https://assets.tcgdex.net/en/sm/sm8/166
sm8,Lost Thunder,sm8-167,167,Adventure Bag,,,,,,https://assets.tcgdex.net/en/sm/sm8/167
sm8,Lost Thunder,sm8-168,168,Aether Foundation Employee,,,,,,https://assets.tcgdex.net/en/sm/sm8/168
sm8,Lost Thunder,sm8-169,169,Choice Helmet,,,,,,https://assets.tcgdex.net/en/sm/sm8/169
sm8,Lost Thunder,sm8-170,170,Counter Gain,,,,,,https://assets.tcgdex.net/en/sm/sm8/170
sm8,Lost Thunder,sm8-171,171,Custom Catcher,,,,,,https://assets.tcgdex.net/en/sm/sm8/171
sm8,Lost Thunder,sm8-172,172,Electropower,,,,,,https://assets.tcgdex.net/en/sm/sm8/172
sm8,Lost Thunder,sm8-173,173,Faba,,,,,,https://assets.tcgdex.net/en/sm/sm8/173
sm8,Lost Thunder,sm8-174,174,Fairy Charm Grass,,,,,,https://assets.tcgdex.net/en/sm/sm8/174
sm8,Lost Thunder,sm8-175,175,Fairy Charm Psychic,,,,,,https://assets.tcgdex.net/en/sm/sm8/175
sm8,Lost Thunder,sm8-176,176,Fairy Charm Fighting,,,,,,https://assets.tcgdex.net/en/sm/sm8/176
sm8,Lost Thunder,sm8-177,177,Fairy Charm Dragon,,,,,,https://assets.tcgdex.net/en/sm/sm8/177
sm8,Lost Thunder,sm8-178,178,Heat Factory ◇,,,,,,https://assets.tcgdex.net/en/sm/sm8/178
sm8,Lost Thunder,sm8-179,179,Kahili,,,,,,https://assets.tcgdex.net/en/sm/sm8/179
sm8,Lost Thunder,sm8-180,180,Life Forest ◇,,,,,,https://assets.tcgdex.net/en/sm/sm8/180
sm8,Lost Thunder,sm8-181,181,Lost Blender,,,,,,https://assets.tcgdex.net/en/sm/sm8/181
sm8,Lost Thunder,sm8-182,182,Lusamine ◇,,,,,,https://assets.tcgdex.net/en/sm/sm8/182
sm8,Lost Thunder,sm8-183,183,Mina,,,,,,https://assets.tcgdex.net/en/sm/sm8/183
sm8,Lost Thunder,sm8-184,184,Mixed Herbs,,,,,,https://assets.tcgdex.net/en/sm/sm8/184
sm8,Lost Thunder,sm8-185,185,Moomoo Milk,,,,,,https://assets.tcgdex.net/en/sm/sm8/185
sm8,Lost Thunder,sm8-186,186,Morty,,,,,,https://assets.tcgdex.net/en/sm/sm8/186
sm8,Lost Thunder,sm8-187,187,Net Ball,,,,,,https://assets.tcgdex.net/en/sm/sm8/187
sm8,Lost Thunder,sm8-188,188,Professor Elm’s Lecture,,,,,,https://assets.tcgdex.net/en/sm/sm8/188
sm8,Lost Thunder,sm8-189,189,Sightseer,,,,,,https://assets.tcgdex.net/en/sm/sm8/189
sm8,Lost Thunder,sm8-190,190,Spell Tag,,,,,,https://assets.tcgdex.net/en/sm/sm8/190
sm8,Lost Thunder,sm8-191,191,Thunder Mountain ◇,,,,,,https://assets.tcgdex.net/en/sm/sm8/191
sm8,Lost Thunder,sm8-192,192,Wait and See Hammer,,,,,,https://assets.tcgdex.net/en/sm/sm8/192
sm8,Lost Thunder,sm8-193,193,Whitney,,,,,,https://assets.tcgdex.net/en/sm/sm8/193
sm8,Lost Thunder,sm8-194,194,Memory Energy,,,,,,https://assets.tcgdex.net/en/sm/sm8/194
sm8,Lost Thunder,sm8-195,195,Shuckle GX,,,,,,https://assets.tcgdex.net/en/sm/sm8/195
sm8,Lost Thunder,sm8-196,196,Sceptile GX,,,,,,https://assets.tcgdex.net/en/sm/sm8/196
sm8,Lost Thunder,sm8-197,197,Virizion GX,,,,,,https://assets.tcgdex.net/en/sm/sm8/197
sm8,Lost Thunder,sm8-198,198,Magcargo GX,,,,,,https://assets.tcgdex.net/en/sm/sm8/198
sm8,Lost Thunder,sm8-199,199,Blacephalon GX,,,,,,https://assets.tcgdex.net/en/sm/sm8/199
sm8,Lost Thunder,sm8-200,200,Suicune GX,,,,,,https://assets.tcgdex.net/en/sm/sm8/200
sm8,Lost Thunder,sm8-201,201,Zeraora GX,,,,,,https://assets.tcgdex.net/en/sm/sm8/201
sm8,Lost Thunder,sm8-202,202,Sigilyph GX,,,,,,https://assets.tcgdex.net/en/sm/sm8/202
sm8,Lost Thunder,sm8-203,203,Tyranitar GX,,,,,,https://assets.tcgdex.net/en/sm/sm8/203
sm8,Lost Thunder,sm8-204,204,Genesect GX,,,,,,https://assets.tcgdex.net/en/sm/sm8/204
sm8,Lost Thunder,sm8-205,205,Alolan Ninetales GX,,,,,,https://assets.tcgdex.net/en/sm/sm8/205
sm8,Lost Thunder,sm8-206,206,Mimikyu GX,,,,,,https://assets.tcgdex.net/en/sm/sm8/206
sm8,Lost Thunder,sm8-207,207,Lugia GX,,,,,,https://assets.tcgdex.net/en/sm/sm8/207
sm8,Lost Thunder,sm8-208,208,Faba,,,,,,https://assets.tcgdex.net/en/sm/sm8/208
sm8,Lost Thunder,sm8-209,209,Judge,,,,,,https://assets.tcgdex.net/en/sm/sm8/209
sm8,Lost Thunder,sm8-210,210,Kahili,,,,,,https://assets.tcgdex.net/en/sm/sm8/210
sm8,Lost Thunder,sm8-211,211,Mina,,,,,,https://assets.tcgdex.net/en/sm/sm8/211
sm8,Lost Thunder,sm8-212,212,Morty,,,,,,https://assets.tcgdex.net/en/sm/sm8/212
sm8,Lost Thunder,sm8-213,213,Professor Elm’s Lecture,,,,,,https://assets.tcgdex.net/en/sm/sm8/213
sm8,Lost Thunder,sm8-214,214,Whitney,,,,,,https://assets.tcgdex.net/en/sm/sm8/214
sm8,Lost Thunder,sm8-215,215,Shuckle GX,,,,,,https://assets.tcgdex.net/en/sm/sm8/215
sm8,Lost Thunder,sm8-216,216,Sceptile GX,,,,,,https://assets.tcgdex.net/en/sm/sm8/216
sm8,Lost Thunder,sm8-217,217,Virizion GX,,,,,,https://assets.tcgdex.net/en/sm/sm8/217
sm8,Lost Thunder,sm8-218,218,Magcargo GX,,,,,,https://assets.tcgdex.net/en/sm/sm8/218
sm8,Lost Thunder,sm8-219,219,Blacephalon GX,,,,,,https://assets.tcgdex.net/en/sm/sm8/219
sm8,Lost Thunder,sm8-220,220,Suicune GX,,,,,,https://assets.tcgdex.net/en/sm/sm8/220
sm8,Lost Thunder,sm8-221,221,Zeraora GX,,,,,,https://assets.tcgdex.net/en/sm/sm8/221
sm8,Lost Thunder,sm8-222,222,Sigilyph GX,,,,,,https://assets.tcgdex.net/en/sm/sm8/222
sm8,Lost Thunder,sm8-223,223,Tyranitar GX,,,,,,https://assets.tcgdex.net/en/sm/sm8/223
sm8,Lost Thunder,sm8-224,224,Genesect GX,,,,,,https://assets.tcgdex.net/en/sm/sm8/224
sm8,Lost Thunder,sm8-225,225,Alolan Ninetales GX,,,,,,https://assets.tcgdex.net/en/sm/sm8/225
sm8,Lost Thunder,sm8-226,226,Mimikyu GX,,,,,,https://assets.tcgdex.net/en/sm/sm8/226
sm8,Lost Thunder,sm8-227,227,Lugia GX,,,,,,https://assets.tcgdex.net/en/sm/sm8/227
sm8,Lost Thunder,sm8-228,228,Adventure Bag,,,,,,https://assets.tcgdex.net/en/sm/sm8/228
sm8,Lost Thunder,sm8-229,229,Choice Helmet,,,,,,https://assets.tcgdex.net/en/sm/sm8/229
sm8,Lost Thunder,sm8-230,230,Counter Gain,,,,,,https://assets.tcgdex.net/en/sm/sm8/230
sm8,Lost Thunder,sm8-231,231,Custom Catcher,,,,,,https://assets.tcgdex.net/en/sm/sm8/231
sm8,Lost Thunder,sm8-232,232,Electropower,,,,,,https://assets.tcgdex.net/en/sm/sm8/232
sm8,Lost Thunder,sm8-233,233,Lost Blender,,,,,,https://assets.tcgdex.net/en/sm/sm8/233
sm8,Lost Thunder,sm8-234,234,Net Ball,,,,,,https://assets.tcgdex.net/en/sm/sm8/234
sm8,Lost Thunder,sm8-235,235,Spell Tag,,,,,,https://assets.tcgdex.net/en/sm/sm8/235
sm8,Lost Thunder,sm8-236,236,Wait and See Hammer,,,,,,https://assets.tcgdex.net/en/sm/sm8/236
sm9,Team Up,sm9-1,1,Celebi & Venusaur GX,,,,,,https://assets.tcgdex.net/en/sm/sm9/1
sm9,Team Up,sm9-2,2,Weedle,,,,,,https://assets.tcgdex.net/en/sm/sm9/2
sm9,Team Up,sm9-3,3,Weedle,,,,,,https://assets.tcgdex.net/en/sm/sm9/3
sm9,Team Up,sm9-4,4,Kakuna,,,,,,https://assets.tcgdex.net/en/sm/sm9/4
sm9,Team Up,sm9-5,5,Beedrill,,,,,,https://assets.tcgdex.net/en/sm/sm9/5
sm9,Team Up,sm9-6,6,Paras,,,,,,https://assets.tcgdex.net/en/sm/sm9/6
sm9,Team Up,sm9-7,7,Parasect,,,,,,https://assets.tcgdex.net/en/sm/sm9/7
sm9,Team Up,sm9-8,8,Exeggcute,,,,,,https://assets.tcgdex.net/en/sm/sm9/8
sm9,Team Up,sm9-9,9,Pinsir,,,,,,https://assets.tcgdex.net/en/sm/sm9/9
sm9,Team Up,sm9-10,10,Shaymin ◇,,,,,,https://assets.tcgdex.net/en/sm/sm9/10
sm9,Team Up,sm9-11,11,Charmander,,,,,,https://assets.tcgdex.net/en/sm/sm9/11
sm9,Team Up,sm9-12,12,Charmander,,,,,,https://assets.tcgdex.net/en/sm/sm9/12
sm9,Team Up,sm9-13,13,Charmeleon,,,,,,https://assets.tcgdex.net/en/sm/sm9/13
sm9,Team Up,sm9-14,14,Charizard,,,,,,https://assets.tcgdex.net/en/sm/sm9/14
sm9,Team Up,sm9-15,15,Vulpix,,,,,,https://assets.tcgdex.net/en/sm/sm9/15
sm9,Team Up,sm9-16,16,Ninetales,,,,,,https://assets.tcgdex.net/en/sm/sm9/16
sm9,Team Up,sm9-17,17,Ponyta,,,,,,https://assets.tcgdex.net/en/sm/sm9/17
sm9,Team Up,sm9-18,18,Rapidash,,,,,,https://assets.tcgdex.net/en/sm/sm9/18
sm9,Team Up,sm9-19,19,Moltres,,,,,,https://assets.tcgdex.net/en/sm/sm9/19
sm9,Team Up,sm9-20,20,Litten,,,,,,https://assets.tcgdex.net/en/sm/sm9/20
sm9,Team Up,sm9-21,21,Torracat,,,,,,https://assets.tcgdex.net/en/sm/sm9/21
sm9,Team Up,sm9-22,22,Squirtle,,,,,,https://assets.tcgdex.net/en/sm/sm9/22
sm9,Team Up,sm9-23,23,Squirtle,,,,,,https://assets.tcgdex.net/en/sm/sm9/23
sm9,Team Up,sm9-24,24,Wartortle,,,,,,https://assets.tcgdex.net/en/sm/sm9/24
sm9,Team Up,sm9-25,25,Blastoise,,,,,,https://assets.tcgdex.net/en/sm/sm9/25
sm9,Team Up,sm9-26,26,Psyduck,,,,,,https://assets.tcgdex.net/en/sm/sm9/26
sm9,Team Up,sm9-27,27,Golduck,,,,,,https://assets.tcgdex.net/en/sm/sm9/27
sm9,Team Up,sm9-28,28,Staryu,,,,,,https://assets.tcgdex.net/en/sm/sm9/28
sm9,Team Up,sm9-29,29,Magikarp,,,,,,https://assets.tcgdex.net/en/sm/sm9/29
sm9,Team Up,sm9-30,30,Gyarados,,,,,,https://assets.tcgdex.net/en/sm/sm9/30
sm9,Team Up,sm9-31,31,Lapras,,,,,,https://assets.tcgdex.net/en/sm/sm9/31
sm9,Team Up,sm9-32,32,Articuno,,,,,,https://assets.tcgdex.net/en/sm/sm9/32
sm9,Team Up,sm9-33,33,Pikachu & Zekrom GX,,,,,,https://assets.tcgdex.net/en/sm/sm9/33
sm9,Team Up,sm9-34,34,Alolan Geodude,,,,,,https://assets.tcgdex.net/en/sm/sm9/34
sm9,Team Up,sm9-35,35,Alolan Geodude,,,,,,https://assets.tcgdex.net/en/sm/sm9/35
sm9,Team Up,sm9-36,36,Alolan Graveler,,,,,,https://assets.tcgdex.net/en/sm/sm9/36
sm9,Team Up,sm9-37,37,Alolan Golem,,,,,,https://assets.tcgdex.net/en/sm/sm9/37
sm9,Team Up,sm9-38,38,Voltorb,,,,,,https://assets.tcgdex.net/en/sm/sm9/38
sm9,Team Up,sm9-39,39,Electrode,,,,,,https://assets.tcgdex.net/en/sm/sm9/39
sm9,Team Up,sm9-40,40,Zapdos,,,,,,https://assets.tcgdex.net/en/sm/sm9/40
sm9,Team Up,sm9-41,41,Mareep,,,,,,https://assets.tcgdex.net/en/sm/sm9/41
sm9,Team Up,sm9-42,42,Flaaffy,,,,,,https://assets.tcgdex.net/en/sm/sm9/42
sm9,Team Up,sm9-43,43,Ampharos GX,,,,,,https://assets.tcgdex.net/en/sm/sm9/43
sm9,Team Up,sm9-44,44,Blitzle,,,,,,https://assets.tcgdex.net/en/sm/sm9/44
sm9,Team Up,sm9-45,45,Zebstrika,,,,,,https://assets.tcgdex.net/en/sm/sm9/45
sm9,Team Up,sm9-46,46,Emolga,,,,,,https://assets.tcgdex.net/en/sm/sm9/46
sm9,Team Up,sm9-47,47,Joltik,,,,,,https://assets.tcgdex.net/en/sm/sm9/47
sm9,Team Up,sm9-48,48,Galvantula,,,,,,https://assets.tcgdex.net/en/sm/sm9/48
sm9,Team Up,sm9-49,49,Helioptile,,,,,,https://assets.tcgdex.net/en/sm/sm9/49
sm9,Team Up,sm9-50,50,Heliolisk,,,,,,https://assets.tcgdex.net/en/sm/sm9/50
sm9,Team Up,sm9-51,51,Tapu Koko ◇,,,,,,https://assets.tcgdex.net/en/sm/sm9/51
sm9,Team Up,sm9-52,52,Zeraora,,,,,,https://assets.tcgdex.net/en/sm/sm9/52
sm9,Team Up,sm9-53,53,Gengar & Mimikyu GX,,,,,,https://assets.tcgdex.net/en/sm/sm9/53
sm9,Team Up,sm9-54,54,Nidoran♀,,,,,,https://assets.tcgdex.net/en/sm/sm9/54
sm9,Team Up,sm9-55,55,Nidorina,,,,,,https://assets.tcgdex.net/en/sm/sm9/55
sm9,Team Up,sm9-56,56,Nidoqueen,,,,,,https://assets.tcgdex.net/en/sm/sm9/56
sm9,Team Up,sm9-57,57,Nidoran♂,,,,,,https://assets.tcgdex.net/en/sm/sm9/57
sm9,Team Up,sm9-58,58,Nidorino,,,,,,https://assets.tcgdex.net/en/sm/sm9/58
sm9,Team Up,sm9-59,59,Nidoking,,,,,,https://assets.tcgdex.net/en/sm/sm9/59
sm9,Team Up,sm9-60,60,Tentacool,,,,,,https://assets.tcgdex.net/en/sm/sm9/60
sm9,Team Up,sm9-61,61,Tentacruel,,,,,,https://assets.tcgdex.net/en/sm/sm9/61
sm9,Team Up,sm9-62,62,Grimer,,,,,,https://assets.tcgdex.net/en/sm/sm9/62
sm9,Team Up,sm9-63,63,Muk,,,,,,https://assets.tcgdex.net/en/sm/sm9/63
sm9,Team Up,sm9-64,64,Alolan Marowak,,,,,,https://assets.tcgdex.net/en/sm/sm9/64
sm9,Team Up,sm9-65,65,Starmie,,,,,,https://assets.tcgdex.net/en/sm/sm9/65
sm9,Team Up,sm9-66,66,Mr. Mime,,,,,,https://assets.tcgdex.net/en/sm/sm9/66
sm9,Team Up,sm9-67,67,Mr. Mime GX,,,,,,https://assets.tcgdex.net/en/sm/sm9/67
sm9,Team Up,sm9-68,68,Jynx,,,,,,https://assets.tcgdex.net/en/sm/sm9/68
sm9,Team Up,sm9-69,69,Cosmog,,,,,,https://assets.tcgdex.net/en/sm/sm9/69
sm9,Team Up,sm9-70,70,Cosmoem,,,,,,https://assets.tcgdex.net/en/sm/sm9/70
sm9,Team Up,sm9-71,71,Mankey,,,,,,https://assets.tcgdex.net/en/sm/sm9/71
sm9,Team Up,sm9-72,72,Primeape,,,,,,https://assets.tcgdex.net/en/sm/sm9/72
sm9,Team Up,sm9-73,73,Hitmonlee,,,,,,https://assets.tcgdex.net/en/sm/sm9/73
sm9,Team Up,sm9-74,74,Hitmonchan,,,,,,https://assets.tcgdex.net/en/sm/sm9/74
sm9,Team Up,sm9-75,75,Omanyte,,,,,,https://assets.tcgdex.net/en/sm/sm9/75
sm9,Team Up,sm9-76,76,Omastar,,,,,,https://assets.tcgdex.net/en/sm/sm9/76
sm9,Team Up,sm9-77,77,Kabuto,,,,,,https://assets.tcgdex.net/en/sm/sm9/77
sm9,Team Up,sm9-78,78,Kabutops,,,,,,https://assets.tcgdex.net/en/sm/sm9/78
sm9,Team Up,sm9-79,79,Larvitar,,,,,,https://assets.tcgdex.net/en/sm/sm9/79
sm9,Team Up,sm9-80,80,Pupitar,,,,,,https://assets.tcgdex.net/en/sm/sm9/80
sm9,Team Up,sm9-81,81,Pancham,,,,,,https://assets.tcgdex.net/en/sm/sm9/81
sm9,Team Up,sm9-82,82,Lycanroc GX,,,,,,https://assets.tcgdex.net/en/sm/sm9/82
sm9,Team Up,sm9-83,83,Alolan Grimer,,,,,,https://assets.tcgdex.net/en/sm/sm9/83
sm9,Team Up,sm9-84,84,Alolan Muk,,,,,,https://assets.tcgdex.net/en/sm/sm9/84
sm9,Team Up,sm9-85,85,Tyranitar,,,,,,https://assets.tcgdex.net/en/sm/sm9/85
